1.240000000000000000e+02,1.179199218750000000e-01,-9.033203125000000000e-03,-1.035644531250000000e+00,-5.038167938931297218e-01,2.083969465648854769e+00,-8.931297709923664563e-01,-2.755018585447703838e-01,1.095938649128460174e+00,-4.965302653982068271e-01,6.495556875663760721e+00,-5.038167938931297218e-01,2.083969465648854769e+00
1.360000000000000000e+02,1.025390625000000000e-01,-1.293945312500000000e-02,-9.538574218750000000e-01,1.435114503816793841e+00,2.099236641221374100e+00,-7.480916030534351391e-01,-2.995107568434862699e-01,1.217295133916541205e+00,-7.727406666103369126e-01,6.135136934334041392e+00,1.435114503816793841e+00,2.099236641221374100e+00
1.470000000000000000e+02,9.667968750000000000e-02,-4.394531250000000000e-03,-9.016113281250000000e-01,1.221374045801526753e+00,1.206106870229007644e+00,2.900763358778625789e-01,-3.110434188851542436e-01,1.327176311424399957e+00,-2.776705764841379542e-01,6.120361642897264254e+00,1.221374045801526753e+00,1.206106870229007644e+00
1.600000000000000000e+02,8.935546875000000000e-02,-4.272460937500000000e-02,-8.962402343750000000e-01,4.129770992366411875e+00,-1.206106870229007644e+00,-3.282442748091602969e-01,-3.996109648215675492e-01,1.402556500741386936e+00,-2.715832929446278854e+00,5.687178143685962972e+00,4.129770992366411875e+00,-1.206106870229007644e+00
1.710000000000000000e+02,1.179199218750000000e-01,-7.788085937500000000e-02,-9.482421875000000000e-01,3.458015267175572394e+00,-3.236641221374045863e+00,-1.175572519083969425e+00,-5.186980469592884502e-01,1.484089360377689237e+00,-4.659537590791582140e+00,7.065153681029782362e+00,3.458015267175572394e+00,-3.236641221374045863e+00
1.830000000000000000e+02,9.814453125000000000e-02,-5.126953125000000000e-02,-1.050781250000000000e+00,3.259541984732824638e+00,-3.778625954198473469e+00,-1.824427480916030575e+00,-5.958928780155380300e-01,1.523971565111266413e+00,-2.781264027252683402e+00,5.329726314613803417e+00,3.259541984732824638e+00,-3.778625954198473469e+00
1.950000000000000000e+02,1.103515625000000000e-01,-4.516601562500000000e-02,-1.135742187500000000e+00,4.534351145038168163e+00,-2.702290076335877700e+00,-1.854961832061068794e+00,-6.737449923768913385e-01,1.577914212689154327e+00,-2.266666535014503214e+00,5.545226081410240759e+00,4.534351145038168163e+00,-2.702290076335877700e+00
2.060000000000000000e+02,9.545898437500000000e-02,-5.151367187500000000e-02,-1.158203125000000000e+00,4.114503816793892987e+00,-6.717557251908397031e-01,-1.488549618320610612e+00,-7.513539228630483624e-01,1.633913326940479527e+00,-2.538084646455737836e+00,4.707030230598933329e+00,4.114503816793892987e+00,-6.717557251908397031e-01
2.180000000000000000e+02,8.276367187500000000e-02,-5.688476562500000000e-02,-1.141357421875000000e+00,3.946564885496183006e+00,1.519083969465648831e+00,-1.114503816793893209e+00,-8.319187115645786390e-01,1.698968627160880374e+00,-2.845776564046431201e+00,4.142327192922357959e+00,3.946564885496183006e+00,1.519083969465648831e+00
2.300000000000000000e+02,9.521484375000000000e-02,-1.054687500000000000e-01,-1.013427734375000000e+00,2.854961832061068794e+00,1.496183206106870278e+00,-1.763358778625954137e+00,-9.615708077345327398e-01,1.786425930665209938e+00,-5.915592222352359819e+00,5.338704031384985171e+00,2.854961832061068794e+00,1.496183206106870278e+00
2.410000000000000000e+02,9.960937500000000000e-02,-1.093750000000000000e-01,-9.829101562500000000e-01,1.977099236641221447e+00,-1.374045801526717625e-01,-2.389312977099236512e+00,-1.088064356041418046e+00,1.864379110365346870e+00,-6.317469597124598657e+00,5.751413159946873854e+00,1.977099236641221447e+00,-1.374045801526717625e-01
2.530000000000000000e+02,1.145019531250000000e-01,-5.957031250000000000e-02,-1.023925781250000000e+00,1.801526717557251800e+00,-7.709923664122136922e-01,-2.106870229007633544e+00,-1.150138854901128216e+00,1.946935611161391133e+00,-3.309041207423883080e+00,6.369990409709551216e+00,1.801526717557251800e+00,-7.709923664122136922e-01
2.650000000000000000e+02,7.861328125000000000e-02,-7.592773437500000000e-02,-1.028320312500000000e+00,3.167938931297709981e+00,-4.198473282442747867e-01,-2.099236641221374100e+00,-1.242394358684295597e+00,1.991079114083550650e+00,-4.210623967723612360e+00,4.359835948109054726e+00,3.167938931297709981e+00,-4.198473282442747867e-01
2.760000000000000000e+02,9.033203125000000000e-02,-1.047363281250000000e-01,-1.002197265625000000e+00,1.984732824427480891e+00,-9.541984732824427828e-01,-2.740458015267175362e+00,-1.355841257300583358e+00,2.044359011836589524e+00,-5.942220205529211263e+00,5.122631253643884719e+00,1.984732824427480891e+00,-9.541984732824427828e-01
2.880000000000000000e+02,1.081542968750000000e-01,-6.372070312500000000e-02,-1.003417968750000000e+00,5.236641221374045863e+00,-2.236641221374045863e+00,-2.557251908396946494e+00,-1.452298363288789140e+00,2.104345814831474648e+00,-3.612742358237598594e+00,6.139653360054121656e+00,5.236641221374045863e+00,-2.236641221374045863e+00
3.000000000000000000e+02,7.153320312500000000e-02,-5.200195312500000000e-02,-1.029052734375000000e+00,6.396946564885496400e+00,-3.083969465648854769e+00,-1.541984732824427384e+00,-1.543661684396330669e+00,2.111463803482162671e+00,-2.885960601871970344e+00,3.971390285533817455e+00,6.396946564885496400e+00,-3.083969465648854769e+00
3.120000000000000000e+02,7.739257812500000000e-02,-1.035156250000000000e-01,-1.096435546875000000e+00,5.290076335877862412e+00,-2.702290076335877700e+00,-9.160305343511450094e-01,-1.672232412144804670e+00,2.123146986959113303e+00,-5.380060667239884076e+00,4.019745114734263325e+00,5.290076335877862412e+00,-2.702290076335877700e+00
3.230000000000000000e+02,7.470703125000000000e-02,-1.303710937500000000e-01,-1.148925781250000000e+00,5.778625954198473025e+00,-1.412213740458015288e+00,-8.091603053435114656e-01,-1.824623467393289289e+00,2.140777774185274041e+00,-6.460258457011795130e+00,3.696671081091580824e+00,5.778625954198473025e+00,-1.412213740458015288e+00
3.350000000000000000e+02,6.689453125000000000e-02,-1.464843750000000000e-01,-1.156005859375000000e+00,4.022900763358778775e+00,-1.145038167938931262e-01,-1.343511450381679406e+00,-1.971752737016240653e+00,2.162552547973728867e+00,-7.209865574495056606e+00,3.285623333837014659e+00,4.022900763358778775e+00,-1.145038167938931262e-01
3.470000000000000000e+02,7.666015625000000000e-02,-1.257324218750000000e-01,-1.098388671875000000e+00,5.030534351145037775e+00,1.091603053435114434e+00,-1.427480916030534397e+00,-2.111907061065988689e+00,2.209330550301764173e+00,-6.514507107442563338e+00,3.966567168192292936e+00,5.030534351145037775e+00,1.091603053435114434e+00
3.580000000000000000e+02,6.323242187500000000e-02,-1.679687500000000000e-01,-1.059082031250000000e+00,7.748091603053435250e+00,1.580152671755725269e+00,-1.374045801526717625e+00,-2.325524278947041168e+00,2.248123530940654202e+00,-8.996203069622433546e+00,3.374704773085968945e+00,7.748091603053435250e+00,1.580152671755725269e+00
3.700000000000000000e+02,6.518554687500000000e-02,-2.194824218750000000e-01,-9.973144531250000000e-01,4.183206106870229313e+00,6.412213740458014843e-01,-2.526717557251908275e+00,-2.567725649751723349e+00,2.282493780184312371e+00,-1.238582182681472510e+01,3.652437519841125635e+00,4.183206106870229313e+00,6.412213740458014843e-01
3.810000000000000000e+02,5.883789062500000000e-02,-1.977539062500000000e-01,-9.982910156250000000e-01,4.374045801526717625e+00,-8.931297709923664563e-01,-3.748091603053435250e+00,-2.782954420973857701e+00,2.294268878626271491e+00,-1.118588176811035240e+01,3.308882290068539955e+00,4.374045801526717625e+00,-8.931297709923664563e-01
3.930000000000000000e+02,4.760742187500000000e-02,-1.428222656250000000e-01,-1.039794921875000000e+00,4.106870229007633988e+00,-1.656488549618320594e+00,-3.755725190839694694e+00,-2.923800776499547727e+00,2.284092470187492729e+00,-7.812905785044602425e+00,2.597127846000333751e+00,4.106870229007633988e+00,-1.656488549618320594e+00
4.050000000000000000e+02,6.811523437500000000e-02,-1.223144531250000000e-01,-1.091796875000000000e+00,7.877862595419847125e+00,-8.473282442748091281e-01,-2.351145038167938850e+00,-3.070126105888991930e+00,2.301063121103780418e+00,-6.379914574216034140e+00,3.547815855696548670e+00,7.877862595419847125e+00,-8.473282442748091281e-01
4.160000000000000000e+02,9.643554687500000000e-02,-7.788085937500000000e-02,-1.149658203125000000e+00,5.167938931297709537e+00,9.541984732824427828e-01,5.343511450381679267e-02,-3.136607860244281731e+00,2.360071851508559249e+00,-3.861923747317613564e+00,4.783942389434312936e+00,5.167938931297709537e+00,9.541984732824427828e-01
4.280000000000000000e+02,2.392578125000000000e-02,-1.435546875000000000e-01,-1.065673828125000000e+00,1.377099236641221403e+01,1.717557251908397031e+00,3.664122137404580148e-01,-3.362233447532421593e+00,2.355195286463265258e+00,-7.670100965109298841e+00,1.274640545808754633e+00,1.377099236641221403e+01,1.717557251908397031e+00
4.400000000000000000e+02,5.249023437500000000e-02,-2.509765625000000000e-01,-1.013427734375000000e+00,1.419847328244274820e+01,3.221374045801526531e+00,1.374045801526717625e-01,-3.711966085719668573e+00,2.397224372787759794e+00,-1.389161344849781621e+01,2.878176320245232844e+00,1.419847328244274820e+01,3.221374045801526531e+00
4.510000000000000000e+02,1.098632812500000000e-01,-3.159179687500000000e-01,-8.801269531250000000e-01,9.900763358778625900e+00,2.839694656488549462e+00,1.526717557251908337e-02,-4.126853595734489843e+00,2.511124966184872687e+00,-1.960496754065923497e+01,6.700803660964013808e+00,9.900763358778625900e+00,2.839694656488549462e+00
4.630000000000000000e+02,1.313476562500000000e-01,-3.715820312500000000e-01,-8.444824218750000000e-01,5.404580152671755400e+00,9.923664122137404453e-02,-9.770992366412213359e-01,-4.567254011255228896e+00,2.623923298126563886e+00,-2.349863009696232297e+01,8.102415609070961366e+00,5.404580152671755400e+00,9.923664122137404453e-02
4.750000000000000000e+02,1.201171875000000000e-01,-3.447265625000000000e-01,-9.956054687500000000e-01,3.412213740458015288e+00,-7.175572519083969203e-01,-1.931297709923664119e+00,-4.888762299160283042e+00,2.694493266344684113e+00,-1.897068367368351360e+01,6.504024762467689236e+00,3.412213740458015288e+00,-7.175572519083969203e-01
4.860000000000000000e+02,8.496093750000000000e-02,-2.961425781250000000e-01,-1.054199218750000000e+00,1.770992366412213803e+00,2.129770992366412319e+00,-3.854961832061068794e+00,-5.121197487479292043e+00,2.750208429141282274e+00,-1.564273545556871881e+01,4.436663619915063528e+00,1.770992366412213803e+00,2.129770992366412319e+00
4.980000000000000000e+02,5.834960937500000000e-02,-2.614746093750000000e-01,-9.965820312500000000e-01,2.557251908396946494e+00,4.465648854961831837e+00,-1.786259541984732913e+00,-5.337381839906854886e+00,2.803794895818530364e+00,-1.467736167374297729e+01,3.241363824072384769e+00,2.557251908396946494e+00,4.465648854961831837e+00
5.100000000000000000e+02,8.764648437500000000e-02,-2.319335937500000000e-01,-8.525390625000000000e-01,4.114503816793892987e+00,3.496183206106870056e+00,-1.351145038167938850e+00,-5.573814231689872223e+00,2.895286788986653370e+00,-1.514289455882868474e+01,5.665259783232335700e+00,4.114503816793892987e+00,3.496183206106870056e+00
5.210000000000000000e+02,8.862304687500000000e-02,-2.185058593750000000e-01,-7.807617187500000000e-01,5.603053435114503600e+00,1.809160305343511466e+00,-6.335877862595419296e-01,-5.828048125643171318e+00,2.979873751780692359e+00,-1.554001274614869388e+01,6.238146379070266256e+00,5.603053435114503600e+00,1.809160305343511466e+00
5.330000000000000000e+02,8.715820312500000000e-02,-2.451171875000000000e-01,-8.486328125000000000e-01,7.251908396946564750e+00,-3.000000000000000000e+00,1.450381679389312894e-01,-6.103170912957708971e+00,3.003579851749748730e+00,-1.603075237686623566e+01,5.635178750233497347e+00,7.251908396946564750e+00,-3.000000000000000000e+00
5.460000000000000000e+02,1.049804687500000000e-01,-3.127441406250000000e-01,-9.589843750000000000e-01,6.709923664122137588e+00,-3.648854961832061150e+00,-7.633587786259541687e-03,-6.406101495942214896e+00,3.026583753542844590e+00,-1.796183746676318194e+01,5.941713872702248267e+00,6.709923664122137588e+00,-3.648854961832061150e+00
5.580000000000000000e+02,9.106445312500000000e-02,-3.676757812500000000e-01,-1.010986328125000000e+00,3.839694656488549462e+00,-1.541984732824427384e+00,7.633587786259541687e-03,-6.713830221866457393e+00,3.047712327881230365e+00,-1.991108741047497332e+01,4.838584989546091286e+00,3.839694656488549462e+00,-1.541984732824427384e+00
5.690000000000000000e+02,1.269531250000000000e-01,-4.086914062500000000e-01,-1.027099609375000000e+00,1.809160305343511466e+00,-1.656488549618320594e+00,-1.595419847328244378e+00,-7.028267683543464095e+00,3.101553839085448683e+00,-2.154921475609848969e+01,6.551467277405112810e+00,1.809160305343511466e+00,-1.656488549618320594e+00
5.810000000000000000e+02,9.228515625000000000e-02,-3.549804687500000000e-01,-1.049072265625000000e+00,1.519083969465648831e+00,-9.160305343511450094e-01,-2.137404580152671763e+00,-7.275141739960005793e+00,3.125811517108110227e+00,-1.862761935933239243e+01,4.763292702050587302e+00,1.519083969465648831e+00,-9.160305343511450094e-01
5.930000000000000000e+02,8.349609375000000000e-02,-3.083496093750000000e-01,-1.074951171875000000e+00,1.816793893129770909e+00,8.854961832061069016e-01,-1.305343511450381744e+00,-7.466641835840885477e+00,3.157372505495732895e+00,-1.595991752637038630e+01,4.269967806718274694e+00,1.816793893129770909e+00,8.854961832061069016e-01
6.050000000000000000e+02,8.081054687500000000e-02,-3.029785156250000000e-01,-1.011962890625000000e+00,4.412213740458015288e+00,1.595419847328244378e+00,-6.488549618320610390e-01,-7.692900003123671837e+00,3.197352464851072273e+00,-1.661756546715577443e+01,4.374614748071849135e+00,4.412213740458015288e+00,1.595419847328244378e+00
6.160000000000000000e+02,1.171875000000000000e-01,-3.159179687500000000e-01,-9.760742187500000000e-01,9.419847328244275175e+00,1.412213740458015288e+00,-2.671755725190839703e-01,-7.987656887691358953e+00,3.277573629692638768e+00,-1.781501904066832154e+01,6.516425974104972596e+00,9.419847328244275175e+00,1.412213740458015288e+00
6.280000000000000000e+02,9.765625000000000000e-02,-3.813476562500000000e-01,-8.852539062500000000e-01,5.175572519083969425e+00,1.435114503816793841e+00,4.580152671755725186e-02,-8.342217441079966989e+00,3.341788568609344257e+00,-2.317965402277066644e+01,5.785114468657681641e+00,5.175572519083969425e+00,1.435114503816793841e+00
6.400000000000000000e+02,1.032714843750000000e-01,-4.375000000000000000e-01,-8.500976562500000000e-01,3.351145038167938850e+00,-5.114503816793892765e-01,-9.541984732824427828e-01,-8.749455675322607817e+00,3.393240336071849939e+00,-2.706206808450978940e+01,6.164987628757529592e+00,3.351145038167938850e+00,-5.114503816793892765e-01
6.510000000000000000e+02,1.264648437500000000e-01,-3.920898437500000000e-01,-9.113769531250000000e-01,9.145038167938931650e+00,-2.725190839694656475e+00,-1.419847328244274731e+00,-9.125697929740946179e+00,3.443951270675697174e+00,-2.308049969394945933e+01,7.264130577714604797e+00,9.145038167938931650e+00,-2.725190839694656475e+00
6.630000000000000000e+02,1.171875000000000000e-01,-3.486328125000000000e-01,-1.041015625000000000e+00,1.193129770992366367e+01,-3.267175572519084081e+00,-3.282442748091602969e-01,-9.428254220851846057e+00,3.464911477764925696e+00,-1.840717660742339135e+01,6.092877655671477655e+00,1.193129770992366367e+01,-3.267175572519084081e+00
6.750000000000000000e+02,-2.856445312500000000e-02,-3.195800781250000000e-01,-1.070556640625000000e+00,8.992366412213741000e+00,1.175572519083969425e+00,-1.526717557251908337e-02,-9.660128463044451053e+00,3.377842612047210924e+00,-1.661570678849733440e+01,-1.464562342471958711e+00,8.992366412213741000e+00,1.175572519083969425e+00
6.860000000000000000e+02,1.525878906250000000e-01,-3.881835937500000000e-01,-9.978027343750000000e-01,7.473282442748091725e+00,1.732824427480916141e+00,4.198473282442747867e-01,-9.960866685136608112e+00,3.489489278935089978e+00,-2.103513117070577820e+01,8.111091986975504042e+00,7.473282442748091725e+00,1.732824427480916141e+00
6.980000000000000000e+02,-2.197265625000000000e-03,-4.587402343750000000e-01,-9.379882812500000000e-01,1.176335877862595503e+01,1.816793893129770909e+00,-3.893129770992366234e-01,-1.039816475326015954e+01,3.435092677214288681e+00,-2.606172428978744193e+01,-1.205698147385611818e-01,1.176335877862595503e+01,1.816793893129770909e+00
7.100000000000000000e+02,1.437988281250000000e-01,-5.683593750000000000e-01,-8.813476562500000000e-01,1.055725190839694605e+01,5.572519083969466047e-01,-3.015267175572518887e+00,-1.094316459964357335e+01,3.528004784790096604e+00,-3.247510363731639416e+01,7.807644620890192400e+00,1.055725190839694605e+01,5.572519083969466047e-01
7.220000000000000000e+02,4.589843750000000000e-02,-4.597167968750000000e-01,-8.752441406250000000e-01,6.625954198473282375e+00,1.076335877862595325e+00,-5.839694656488549462e+00,-1.134279683947837114e+01,3.521155163785151476e+00,-2.767805903413161417e+01,2.658119154390190531e+00,6.625954198473282375e+00,1.076335877862595325e+00
7.330000000000000000e+02,9.301757812500000000e-02,-4.072265625000000000e-01,-8.771972656250000000e-01,2.093129770992366545e+01,1.832061068702290074e-01,-3.992366412213740556e+00,-1.181667371566524771e+01,3.562404373718270900e+00,-2.478030477095961714e+01,5.493844668074688187e+00,2.093129770992366545e+01,1.832061068702290074e-01
7.450000000000000000e+02,7.348632812500000000e-02,-4.687500000000000000e-01,-7.885742187500000000e-01,1.730534351145038130e+01,-1.870229007633587681e+00,-2.076335877862595325e+00,-1.236232690671398693e+01,3.564426082597436096e+00,-3.061971494749151645e+01,4.579902031417000252e+00,1.730534351145038130e+01,-1.870229007633587681e+00
7.570000000000000000e+02,4.467773437500000000e-02,-5.178222656250000000e-01,-8.259277343750000000e-01,1.620610687022900720e+01,-6.717557251908397031e-01,-1.931297709923664119e+00,-1.291486697160047648e+01,3.539036357352145945e+00,-3.204833778462627691e+01,2.624100125676437578e+00,1.620610687022900720e+01,-6.717557251908397031e-01
7.680000000000000000e+02,1.564941406250000000e-01,-5.773925781250000000e-01,-8.078613281250000000e-01,1.601526717557251800e+01,-2.488549618320610612e+00,-3.442748091603053506e+00,-1.351464566424107083e+01,3.622990240980974441e+00,-3.505632068759964426e+01,8.956119851770669271e+00,1.601526717557251800e+01,-2.488549618320610612e+00
7.800000000000000000e+02,1.320800781250000000e-01,-5.002441406250000000e-01,-9.445800781250000000e-01,1.676335877862595325e+01,-1.427480916030534397e+00,-2.091603053435114656e+00,-1.396216626320605769e+01,3.677427968577314132e+00,-2.767662981096372476e+01,7.044342269652910993e+00,1.676335877862595325e+01,-1.427480916030534397e+00
7.920000000000000000e+02,1.315917968750000000e-01,-5.087890625000000000e-01,-8.977050781250000000e-01,1.574045801526717625e+01,1.450381679389312950e+00,-1.351145038167938850e+00,-1.442283052305057645e+01,3.763445333633708589e+00,-2.928255482795104925e+01,7.267609198496276512e+00,1.574045801526717625e+01,1.450381679389312950e+00
8.040000000000000000e+02,1.623535156250000000e-01,-6.049804687500000000e-01,-7.402343750000000000e-01,1.598473282442748022e+01,1.656488549618320594e+00,-1.320610687022900853e+00,-1.506303639664821858e+01,3.897175690588642105e+00,-3.860060511896320889e+01,9.638283792067404931e+00,1.598473282442748022e+01,1.656488549618320594e+00
8.150000000000000000e+02,-2.927246093750000000e-01,-3.422851562500000000e-01,-1.006835937500000000e+00,5.519083969465649275e+00,1.173282442748091547e+01,5.061068702290076438e+00,-1.517744211476625260e+01,3.626406253180700645e+00,-1.807897115751180905e+01,-1.539038014927406905e+01,5.519083969465649275e+00,1.173282442748091547e+01
8.270000000000000000e+02,3.493652343750000000e-01,-7.983398437500000000e-01,-3.259277343750000000e-01,4.580152671755724825e+00,4.633587786259542263e+00,3.541984732824427606e+00,-1.610078383221720344e+01,4.040395124605876020e+00,-5.910025317815344437e+01,2.205539180917230624e+01,4.580152671755724825e+00,4.633587786259542263e+00
8.390000000000000000e+02,1.201171875000000000e-01,-8.479003906250000000e-01,-2.106933593750000000e-01,7.801526717557251800e+00,-7.977099236641221225e+00,-2.755725190839694694e+00,-1.733597693875629986e+01,4.037974384467528211e+00,-7.403769106756891460e+01,7.828136743642690298e+00,7.801526717557251800e+00,-7.977099236641221225e+00
8.500000000000000000e+02,2.294921875000000000e-01,-6.518554687500000000e-01,-8.371582031250000000e-01,4.122137404580152875e-01,-1.166412213740458093e+01,-4.251908396946564750e+00,-1.773138956293137980e+01,4.087002426714017034e+00,-3.690462341468592200e+01,1.220479634412019365e+01,4.122137404580152875e-01,-1.166412213740458093e+01
8.620000000000000000e+02,7.495117187500000000e-02,-5.688476562500000000e-01,-1.104736328125000000e+00,1.416793893129771043e+01,-6.740458015267175362e+00,-4.984732824427481113e+00,-1.805943163970421850e+01,4.008242158971192737e+00,-2.719120332523755934e+01,3.451813467053692186e+00,1.416793893129771043e+01,-6.740458015267175362e+00
8.730000000000000000e+02,9.082031250000000000e-02,-5.742187500000000000e-01,-1.045898437500000000e+00,1.786259541984732735e+01,-1.419847328244274731e+00,-3.122137404580152875e+00,-1.844683554926007574e+01,4.001219130060661655e+00,-2.867695536177192395e+01,4.352815904284377702e+00,1.786259541984732735e+01,-1.419847328244274731e+00
8.850000000000000000e+02,1.306152343750000000e-01,-5.886230468750000000e-01,-9.145507812500000000e-01,2.046564885496183095e+01,3.076335877862595325e+00,-1.946564885496183228e+00,-1.892853090430009644e+01,4.088305161117038011e+00,-3.250343536232983865e+01,6.848116102726807597e+00,2.046564885496183095e+01,3.076335877862595325e+00
8.970000000000000000e+02,1.669921875000000000e-01,-7.685546875000000000e-01,-9.394531250000000000e-01,2.669465648854961870e+01,3.824427480916030575e+00,-3.442748091603053506e+00,-1.958856990611928239e+01,4.200690963143815182e+00,-3.885009931586998988e+01,7.833625796807075936e+00,2.669465648854961870e+01,3.824427480916030575e+00
9.090000000000000000e+02,1.364746093750000000e-01,-6.350097656250000000e-01,-8.041992187500000000e-01,2.042748091603053595e+01,6.061068702290076438e+00,1.129770992366412319e+00,-2.015499387878507065e+01,4.327803999264321355e+00,-3.790030289055364676e+01,7.586419105047017553e+00,2.042748091603053595e+01,6.061068702290076438e+00
9.200000000000000000e+02,2.370605468750000000e-01,-5.270996093750000000e-01,-4.904785156250000000e-01,1.348854961832061150e+01,5.725190839694656475e+00,4.832061068702290463e+00,-2.076519962965667077e+01,4.661837123796979121e+00,-4.405589210938794054e+01,1.822411671444678660e+01,1.348854961832061150e+01,5.725190839694656475e+00
9.320000000000000000e+02,1.079101562500000000e-01,-8.166503906250000000e-01,-4.013671875000000000e-01,4.984732824427481113e+00,2.526717557251908275e+00,4.946564885496183450e+00,-2.165928517346318216e+01,4.728623238861726641e+00,-6.302695773601271156e+01,6.763051273980942746e+00,4.984732824427481113e+00,2.526717557251908275e+00
9.450000000000000000e+02,1.232910156250000000e-01,-9.560546875000000000e-01,-4.541015625000000000e-01,2.664122137404580037e+00,-4.473282442748091725e+00,7.404580152671755844e-01,-2.252810766359984029e+01,4.723096992154378171e+00,-6.379498983296775094e+01,6.644219300440870946e+00,2.664122137404580037e+00,-4.473282442748091725e+00
9.570000000000000000e+02,7.983398437500000000e-02,-8.242187500000000000e-01,-6.887207031250000000e-01,4.908396946564885788e+00,-6.488549618320610612e+00,-6.870229007633588125e-01,-2.312423728643782894e+01,4.650063383861941624e+00,-4.992947430168250378e+01,4.250805890509659513e+00,4.908396946564885788e+00,-6.488549618320610612e+00
9.690000000000000000e+02,3.735351562500000000e-02,-7.424316406250000000e-01,-8.852539062500000000e-01,4.900763358778625900e+00,-5.625954198473282375e+00,-1.061068702290076438e+00,-2.350898604397834646e+01,4.538962724836085094e+00,-3.996030111766204840e+01,1.851747989820998530e+00,4.900763358778625900e+00,-5.625954198473282375e+00
9.800000000000000000e+02,7.128906250000000000e-02,-8.515625000000000000e-01,-9.592285156250000000e-01,1.682442748091602880e+01,1.557251908396946494e+00,-2.938931297709923562e+00,-2.403406539062132197e+01,4.527066831261808311e+00,-4.151898391047826209e+01,3.181114611007760384e+00,1.682442748091602880e+01,1.557251908396946494e+00
9.920000000000000000e+02,1.159667968750000000e-01,-8.227539062500000000e-01,-8.112792968750000000e-01,1.586259541984732913e+01,5.961832061068702338e+00,-2.526717557251908275e+00,-2.461109001578794775e+01,4.609576047562136125e+00,-4.511262489322744074e+01,5.731229936354557353e+00,1.586259541984732913e+01,5.961832061068702338e+00
1.004000000000000000e+03,1.335449218750000000e-01,-7.834472656250000000e-01,-6.643066406250000000e-01,1.673282442748091725e+01,6.633587786259542263e+00,-1.335877862595419741e+00,-2.526572489279984168e+01,4.730544973762448535e+00,-4.914374989691689422e+01,7.407564342310556604e+00,1.673282442748091725e+01,6.633587786259542263e+00
